news_title,Lables,new_label,new_label1,new_label2
 The government â€” or specific states such as Michigan or Florida â€” has mandated that employers and schools close for two weeks.,FALSE,FALSE,FALSE,FALSE
 The recommendations against coronavirus in the viral WhatsApp audio were made by the owner of Swiss Medical (private health insurence company).,FALSE,FALSE,FALSE,FALSE
 Pope Francis contacted coronavirus.,Mostly false,FALSE,FALSE,FALSE
" â€œAkiraâ€™ is a 1988 movie about an apocalyptic event taking place months before Tokyo 2020 Olympics, showing the (World Health Organization) advising Japan to postpone the Olympics because of a pandemic riskâ€.",FALSE,FALSE,FALSE,FALSE
 A salesman in MedellÃ­nâ€™s El Hueco market was sent to a hospital with coronavirus symptoms.,FALSE,FALSE,FALSE,FALSE
 Iranian clerics wearing masks after outbreak.,FALSE,FALSE,FALSE,FALSE
" A chain message circulated on Tuesday, Jan. 14, warning people to avoid going to Shangri-La Plaza (a mall in Mandaluyong City) because of a supposed case of Severe Acute Respiratory Syndrome (SARS) reported in one of the mallâ€™s medical clinics.",FALSE,FALSE,FALSE,FALSE
 China benefited financially from new coronavirus,FALSE,FALSE,FALSE,FALSE
 Spanish politician Ortega Smith said â€œI prefer to get the covid-19 than being gayâ€.,FALSE,FALSE,FALSE,FALSE
 SARS-CoV-2 can be killed in warmth of 37 degrees Celsius,FALSE,FALSE,FALSE,FALSE
" 2019 coronavirus can live for â€œup to 3 hours in the air, up to 4 hours on copper, up to 24 hours on cardboard up to 3 days on plastic and stainless steel.â€",Mostly True,FALSE,FALSE,FALSE
 Zinc Lozenges was proved as a protection to COVID-19.,FALSE,FALSE,FALSE,FALSE
 The new coronavirus dies when a temperature around is 26-27 degrees Celsius.,FALSE,FALSE,FALSE,FALSE
 Having a beard increases your chances of getting coronavirus.,FALSE,FALSE,FALSE,FALSE
 Coronavirus dies in temperatures 26-27 degrees and when exposed to sunlight?,FALSE,FALSE,FALSE,FALSE
 A patent that is being shared to claim COVID-19 is old.,FALSE,FALSE,FALSE,FALSE
 The German government made a â€œsecret planâ€ about coronavirus in 2012 that foretold the pandemic.,Partially false,FALSE,FALSE,FALSE
Countries must work together as COVID-19 pandemic accelerates,TRUE,TRUE,TRUE,TRUE
 Vitamin C prevents coronavirus.,FALSE,FALSE,FALSE,FALSE
 Video of Muslims gathered on roads despite the curfew to curb the spread of coronavirus.,FALSE,FALSE,FALSE,FALSE
 Cow urine cures coronavirus.,Misleading,Misleading,Misleading,FALSE
 Spices can ward off Corona Virus,Misleading,Misleading,Misleading,FALSE
 The 2019 novel coronavirus (nCoV) is a â€œtype of rabiesâ€ that can be contracted by eating bats.,FALSE,FALSE,FALSE,FALSE
 Poison Spray for Corona from Malaysia and Singapore by Air?,FALSE,FALSE,FALSE,FALSE
 First policeman infected with coronavirus in Ecuador.,FALSE,FALSE,FALSE,FALSE
" The peak of the new coronavirus will happen in two weeks (from Jan 18). During those two weeks, all the infections will occur, then there will be two very calm weeks and another two until it will all go down.",Partially false,FALSE,FALSE,FALSE
 â€œ[The coronavirus is] â€œnewâ€ yet it was lab-created and patented in 2015â€.,FALSE,FALSE,FALSE,FALSE
" Claim that televangelist Pat Robertson said some young people â€œare doing all kinds of unnatural things with their sex organs. When people do that, they transfer all kinds of chemicals from ladiesâ€™ private parts and thatâ€™s where I think the (corona)virus came from.â€",FALSE,FALSE,FALSE,FALSE
 â€œFood contributionâ€ campaign using the UN logo.,FALSE,FALSE,FALSE,FALSE
" Lombardia, Italy, ask to Cuba, China and Venezuela to send doctors.",Fake,FALSE,FALSE,FALSE
 Donating Plasma Or Blood Is Free Testing For The coronavirus.,FALSE,FALSE,FALSE,FALSE
Namibia: WHO supports supplies for front line health workers,TRUE,TRUE,TRUE,TRUE
 Every election year has a disease; coronavirus has a contagion factor of 2; coronavirus has a cure rate of 99.7% for those under 50 it infects.,FALSE,FALSE,FALSE,FALSE
WHO publishes considerations for gradual easing of COVID-19 measures,TRUE,TRUE,TRUE,TRUE
COVID-19: ensuring refugees and migrants are not left behind,TRUE,TRUE,TRUE,TRUE
 Castilla La-Mancha prohibits the use of adapted diving masks in patients with COVID-19.,FALSE,FALSE,FALSE,FALSE
 WHO director overstated COVID-19 fatality rate as more than flu.,FALSE,FALSE,FALSE,FALSE
 An audio message shared by Whatsapp users affirms that COVID-19 dies at 27Â° Celsius.,FALSE,FALSE,FALSE,FALSE
" Video of Wuhan market with dogs, snakes, rats and bats.",FALSE,FALSE,FALSE,FALSE
 Russian scientists have a cure for fighting the new Chinese virus.,disinformation,Misleading,Misleading,FALSE
 Japanese Asahi Shimbun TV,FALSE,FALSE,FALSE,FALSE
 Video of a person infected with coronavirus being detained by the police.,FALSE,FALSE,FALSE,FALSE
 Chloroquine cures CoV.,Misleading,Misleading,Misleading,FALSE
 Doctor Gerardo Dovakin found a vaccine agains coronavirus.,FALSE,FALSE,FALSE,FALSE
" Adelio Bispo de Oliveira, a man who stabbed Bolsonaro back in 2018, has contracted COVID-19 while in jail.",FALSE,FALSE,FALSE,FALSE
Results of random sample test: 4% of hospital staff infected with coronavirus,TRUE,TRUE,TRUE,TRUE
" President Vucic claimed that according to the EU decisions, Serbia cannot import medicial equipment from the EU countries.",Mostly false,FALSE,FALSE,FALSE
 The outbreak in Taiwan is out of control. President Tsai ordered to burn a corpse in front of the presidential office.,FALSE,FALSE,FALSE,FALSE
"More than 117 million children at risk of missing out on measles vaccines, as COVID-19 surges",TRUE,TRUE,TRUE,TRUE
" Vladimir Putin, â€œreleased 500 lions to monitor the quarantine.â€",FALSE,FALSE,FALSE,FALSE
 Korean series My Secret Terrius predicted the outbreak in advance.,FALSE,FALSE,FALSE,FALSE
"138 patients deceased, 124 new patients, a total of 34,842 confirmed cases",TRUE,TRUE,TRUE,TRUE
WHO provides PCOT and PCR kits to the National Disaster Management Authority,TRUE,TRUE,TRUE,TRUE
 Drinking water every 10 minutes can send the virus into stomach and kill it.,FALSE,FALSE,FALSE,FALSE
"181 patients deceased, 182 new patients, a total of 29,214 confirmed cases",TRUE,TRUE,TRUE,TRUE
" Tom Hanks died, confessed admiration for Trump.",FALSE,FALSE,FALSE,FALSE
 A post says that a â€œpoll finds 38% of Americans Say They Will Not Drink Corona Beer Because of Virus.â€,FALSE,FALSE,FALSE,FALSE
 â€œEvery election year has a diseaseâ€ â€¦ SARS in 2004; avian flu in 2008; swine flu in 2010; MERS in 2012; Ebola in 2014 and 2018; Zika in 2016 and the coronavirus in 2020.,FALSE,FALSE,FALSE,FALSE
"Remarks by Dr Takeshi Kasai, WHO Regional Director for the Western Pacific",TRUE,TRUE,TRUE,TRUE
 Media shows a Florida beach full of people while itâ€™s empty.,Partially False,FALSE,FALSE,FALSE
 â€œSo let me get this straight about this virus. Itâ€™s â€˜newâ€™ yet it was lab created and patented in 2015 (in development since 03â€™).â€,(Org. doesn't apply rating),FALSE,FALSE,FALSE
 Cuba has developed a vaccine against coronavirus.,FALSE,FALSE,FALSE,FALSE
 Post says the media â€œpulled down an entire shelf of goods so that they can present the news of people buying stuff in a hysteria over the coronavirus.â€,Pants on Fire!,FALSE,FALSE,FALSE
 â€œ[The coronavirus is] â€˜newâ€™ yet it was lab-created and patented in 2015â€.,Misleading,Misleading,Misleading,FALSE
PAHO and UNOPS present publication with measures to prevent COVID-19 for construction workers,TRUE,TRUE,TRUE,TRUE
 Italian doctor couple diagnosed with coronavirus.,FALSE,FALSE,FALSE,FALSE
"Staying safe during season of religious and cultural events, amid the COVID-19 outbreak",TRUE,TRUE,TRUE,TRUE
" Coronavirus pneumonia is similar to a dry cough & Hot Weather, Garlic And Hot Water Are Remedies for COVID-19.",FALSE,FALSE,FALSE,FALSE
 Coronavirus outbreak linked to eating bats.,Unproven,Unproven,Misleading,FALSE
 This photo shows bodies of COVID-19 victims.,FALSE,FALSE,FALSE,FALSE
 UNICEF releases coronavirus prevention guidelines,FALSE,FALSE,FALSE,FALSE
Temporary closure of schools and childcare centres in strategy to fight coronavirus,TRUE,TRUE,TRUE,TRUE
 The virus was created by humans and patented.,FALSE,FALSE,FALSE,FALSE
Jamaica: PAHO Donates Test Kits and Tablets to Jamaica to Assist COVID-19 Response,TRUE,TRUE,TRUE,TRUE
"56 new patients, a total of 321 positive tests",TRUE,TRUE,TRUE,TRUE
 Helicopters and military aircraft spraying and disinfecting the streets at 11 p.m. in Spain,FALSE,FALSE,FALSE,FALSE
 Health authorities say shaving beard protect from CoV.,Misleading,Misleading,Misleading,FALSE
 Video shows Wuhan residents lining up for death certificates,FALSE,FALSE,FALSE,FALSE
 China seeks approval from the court to kill over 20 000 coronavirus patients.,FALSE,FALSE,FALSE,FALSE
 Video shows President Donald Trump saying COVID-19 is Democratsâ€™ â€œnew hoax.â€,FALSE,FALSE,FALSE,FALSE
 An image shows Senate Minority Leader Chuck Schumer criticizing President Trumpâ€™s restrictions on foreign nationals traveling to the U.S. from China.,FALSE,FALSE,FALSE,FALSE
New WHO estimates: Up to 190 000 people could die of COVID-19 in Africa if not controlled,TRUE,TRUE,TRUE,TRUE
" Social media posts claim Chloroquine, an antimalarial drug, can cure COVID-19.",FALSE,FALSE,FALSE,FALSE
 Spanish doctor says they give the ventilators to younger people.,FALSE,FALSE,FALSE,FALSE
" Javier Orthega Smith, from VOX, said that he prefers to have coronavirus than have â€œhomosexualismâ€.",FALSE,FALSE,FALSE,FALSE
WHO Director General\s remarks Launch of Appeal: Global Humanitarian Response Plan - 25 March 2020,TRUE,TRUE,TRUE,TRUE
 UNICEFâ€™s advice on preventing COVID-19,FALSE,FALSE,FALSE,FALSE
 Video shows reciting Namaaz and Quran can only be the treatment of pandemic COVID-19.,FALSE,FALSE,FALSE,FALSE
 â€œEvery election year has a diseaseâ€ â€¦ SARS in 2004; avian flu in 2008; swine flu in 2010; MERS in 2012; Ebola in 2014 and 2018; Zika in 2016 and the coronavirus in 2020.,FALSE,FALSE,FALSE,FALSE
"Nine patients deceased, 292 new patients, in total 1705 persons tested positive",TRUE,TRUE,TRUE,TRUE
" The Mayor of Skopje, Shilegov returned from Madrid three days ago, and the government had passed a decree requiring all passengers from Spain to be tested for coronavirus and placed in a 14-day quarantine.",FALSE,FALSE,FALSE,FALSE
" Hondurasâ€™s first confirmed case has traveled to Taiwan earlier, which means there is a severe community transmission in Taiwan.",FALSE,FALSE,FALSE,FALSE
" The peak of the new coronavirus will happen in two weeks (from Jan 18). During those two weeks, all the infections will occur, then there will be two very calm weeks and another two until it will all go down.",Partially False,FALSE,FALSE,FALSE
" The coronavirus was called a â€œplagueâ€ by the WHO, and that 2.9 million were infected while 950,680 people had died",FALSE,FALSE,FALSE,FALSE
Coronavirus: what does it mean to â€˜keep your distanceâ€™?,TRUE,TRUE,TRUE,TRUE
 â€œEvery election year has a diseaseâ€ â€¦ SARS in 2004; avian flu in 2008; swine flu in 2010; MERS in 2012; Ebola in 2014 and 2018; Zika in 2016 and the coronavirus in 2020.,FALSE,FALSE,FALSE,FALSE
 The quarantine will last until the end of May in Ukraine.,FALSE,FALSE,FALSE,FALSE
"Through transparent knowledge-sharing, tailored support on the ground, and steadfast solidarity we will beat COVID-19",TRUE,TRUE,TRUE,TRUE
 â€œThereâ€™s magically already a vaccine available.â€,FALSE,FALSE,FALSE,FALSE
 Video shows bodies on the streets saying that this is the current situation in Italy.,FALSE,FALSE,FALSE,FALSE
 The Obama administration â€œdidnâ€™t do anything aboutâ€ swine flu.,FALSE,FALSE,FALSE,FALSE
Physical and mental health key to resilience during COVID-19 pandemic,TRUE,TRUE,TRUE,TRUE
" In the United States, there are â€œ360,000 (deaths) a year from swimming pools. But we donâ€™t shut the country down for that.â€",FALSE,FALSE,FALSE,FALSE
 Posts that are circulating on Facebook say that people need to eat alkaline food in order to prevent a novel coronavirus infection.,FALSE,FALSE,FALSE,FALSE
 Pope Francis and two of his aides have been infected with COVID-19.,FALSE,FALSE,FALSE,FALSE
 Coronavirus will be cured after a 14 hours curfew.,FALSE,FALSE,FALSE,FALSE
 Hospitals are advising people to wear gloves at petrol pumps.,FALSE,FALSE,FALSE,FALSE
Nadiya Labanda: coordinating nurses in Ukraineâ€™s COVID-19 epicentre,TRUE,TRUE,TRUE,TRUE
 Videograph shows COVID-19 is more dangerous than former outbreaks.,FALSE,FALSE,FALSE,FALSE
Report on the developments of the National Immunisation Programme: stabilisation of participation and low level of disease,TRUE,TRUE,TRUE,TRUE
"120 patients deceased, 100 new patients, a total of 37,190 confirmed cases",TRUE,TRUE,TRUE,TRUE
 â€œ[The coronavirus is] â€˜newâ€™ yet it was lab-created and patented in 2015â€.,Misleading,Misleading,Misleading,FALSE
"36 patients deceased, 27 new patients, a total of 41,319 confirmed cases",TRUE,TRUE,TRUE,TRUE
 Dr. Yavuz Dizdarâ€™s multiple allegations around the COVID-19.,FALSE,FALSE,FALSE,FALSE
" France has canceled fees for electricity, gas, water and rent.",FALSE,FALSE,FALSE,FALSE
 Medical book states that coronavirus is just a common cold.,FALSE,FALSE,FALSE,FALSE
 Taiwanese president and the former president were infected. The former president died.,FALSE,FALSE,FALSE,FALSE
 China needs coronavirus SWAT (special weapons and tactics) police team to arrest this drop dead virus victim.,FALSE,FALSE,FALSE,FALSE
" Drauzio Varella, one of Brazilâ€™s most famous doctors, stated in a video on March 22",FALSE,FALSE,FALSE,FALSE
 A CBC news report would said that Chinese scientists from a Canadian lab sent the coronavirus to Wuhan.,FALSE,FALSE,FALSE,FALSE
"WHO, IOM raise concern over COVID-19 discrimination against migrants in Yemen",TRUE,TRUE,TRUE,TRUE
 18 Italian people are illegally entering the Ivory Coast to flee the coronavirus.,FALSE,FALSE,FALSE,FALSE
 A post says that a â€œpoll finds 38% of Americans Say They Will Not Drink Corona Beer Because of Virus.â€,FALSE,FALSE,FALSE,FALSE
 A video says that the Vatican confirmed that Pope Francis and two aides tested positive for coronavirus.,Pants on Fire!,FALSE,FALSE,FALSE
Population screening programmes temporarily on hold,TRUE,TRUE,TRUE,TRUE
 A viral video apparently showing Muslim devotees sneezing is circulated with the claim that it is from Nizamuddin mosque of Delhi and they are deliberately trying to get infected in order to spread coronavirus in India.,FALSE,FALSE,FALSE,FALSE
" A post has been shared multiple times on Facebook, WhatsApp and Twitter by India-based users alongside a claim that the World Health Organization (WHO) has issued guidelines on COVID-19 lockdown.",FALSE,FALSE,FALSE,FALSE
